rÍ359.0000
"2015-07-06 16:03:01",Mux,channel_05,455.0000
"2015-07-06 16:03:01",Mux,channel_06,546.0000
"2015-07-06 16:03:01",Mux,channel_07,969.0000
"2015-07-06 16:03:01",Mux,channel_08,514.0000
"2015-07-06 16:03:01",Mux,channel_09,349.0000
"2015-07-06 16:03:01",Mux,channel_10,747.0000
"2015-07-06 16:03:01",Mux,channel_11,958.0000
"2015-07-06 16:03:01",Mux,channel_12,0.0000
"2015-07-06 16:03:01",Mux,channel_13,0.0000
"2015-07-06 16:03:01",Mux,channel_14,607.0000
"2015-07-06 16:03:01",Mux,channel_15,354.0000
"2015-07-06 16:03:07",Arduino,voltage,5115.0000
"2015-07-06 16:03:07",DHT22,ERROR,failed to read
"2015-07-06 16:03:07",Sharp,dust,161.0000
"2015-07-06 16:03:07",Mux,channel_00,927.0000
"2015-07-06 16:03:07",Mux,channel_01,344.0000
"2015-07-06 16:03:07",Mux,channel_02,592.0000
"2015-07-06 16:03:07",Mux,channel_03,1.0000
"2015-07-06 16:03:07",Mux,channel_04,719.0000
"2015-07-06 16:03:07",Mux,channel_05,456.0000
"2015-07-06 16:03:07",Mux,channel_06,545.0000
"2015-07-06 16:03:07",Mux,channel_07,969.0000
"2015-07-06 16:03:07",Mux,channel_08,506.0000
"2015-07-06 16:03:07",Mux,channel_09,349.0000
"2015-07-06 16:03:07",Mux,channel_10,741.0000
"2015-07-06 16:03:07",Mux,channel_11,956.0000
"2015-07-06 16:03:07",Mux,channel_12,0.0000
"2015-07-06 16:03:08",Mux,channel_13,1.0000
"2015-07-06 16:03:08",Mux,channel_14,606.0000
"2015-07-06 16:03:08",Mux,channel_15,354.0000
"2015-07-06 16:03:09",Sinyei,sampletime_ms,32094.0000
"2015-07-06 16:03:09",Sinyei,low_occupancy_duration_us,0.0000
"2015-07-06 16:03:10",Sinyei,occupancy_ratio,0.0000
"2015-07-06 16:03:10",Sinyei,concentration,0.6200
"2015-07-06 16:03:13",Arduino,voltage,5115.0000
"2015-07-06 16:03:13",DHT22,ERROR,failed to read
"2015-07-06 16:03:13",Sharp,dust,189.0000
"2015-07-06 16:03:13",Mux,channel_00,924.0000
"2015-07-06 16:03:14",Mux,channel_01,338.0000
"2015-07-06 16:03:14",Mux,channel_02,588.0000
"2015-07-06 16:03:14",Mux,channel_03,2.0000
"2015-07-06 16:03:14",Mux,channel_04,722.0000
"2015-07-06 16:03:14",Mux,channel_05,452.0000
"2015-07-06 16:03:14",Mux,channel_06,545.0000
"2015-07-06 16:03:14",Mux,channel_07,967.0000
"2015-07-06 16:03:14",Mux,channel_08,500.0000
"2015-07-06 16:03:14",Mux,channel_09,350.0000
"2015-07-06 16:03:14",Mux,channel_10,740.0000
"2015-07-06 16:03:14",Mux,channel_11,958.0000
"2015-07-06 16:03:14",Mux,channel_12,0.0000
"2015-07-06 16:03:14",Mux,channel_13,0.0000
"2015-07-06 16:03:14",Mux,channel_14,605.0000
"2015-07-06 16:03:14",Mux,channel_15,354.0000
"2015-07-06 16:03:20",Arduino,voltage,5115.0000
"2015-07-06 16:03:20",DHT22,ERROR,failed to read
"2015-07-06 16:03:20",Sharp,dust,167.0000
"2015-07-06 16:03:20",Mux,channel_00,926.0000
"2015-07-06 16:03:20",Mux,channel_01,335.0000
"2015-07-06 16:03:20",Mux,channel_02,578.0000
"2015-07-06 16:03:20",Mux,channel_03,0.0000
"2015-07-06 16:03:20",Mux,channel_04,708.0000
"2015-07-06 16:03:20",Mux,channel_05,450.0000
"2015-07-06 16:03:20",Mux,channel_06,544.0000
"2015-07-06 16:03:20",Mux,channel_07,968.0000
"2015-07-06 16:03:20",Mux,channel_08,495.0000
"2015-07-06 16:03:20",Mux,channel_09,350.0000
"2015-07-06 16:03:20",Mux,channel_10,741.0000
"2015-07-06 16:03:20",Mux,channel_11,955.0000
"2015-07-06 16:03:20",Mux,channel_12,0.0000
"2015-07-06 16:03:21",Mux,channel_13,0.0000
"2015-07-06 16:03:21",Mux,channel_14,605.0000
